1391098380998 <142>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522049> <INFO> <SJTU-Local3 10.190.3.1>  MAC=80:cf:41:51:dd:70,IP=N/A User role updated, existing Role=sjtu-user/sjtu-user, new Role=sjtu-user/sjtu-user, reason=Station Authenticated with auth type: 4
1391098380999 <142>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=80:cf:41:51:dd:70,IP=N/A User data downloaded to datapath, new Role=sjtu-user/68, bw Contract=0/0, reason=Download driven by user role setting, idle-timeout=300
1391098380999 <142>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522029> <INFO> <SJTU-Local3 10.190.3.1>  MAC=80:cf:41:51:dd:70 Station authenticate: method=802.1x, role=sjtu-user/sjtu-user//sjtu-user, VLAN=1003/1003, Derivation=1/1, Value Pair=0 
1391098381000 <141>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522008> <NOTI> <SJTU-Local3 10.190.3.1>  User Authentication Successful: username=fangcheng MAC=80:cf:41:51:dd:70 IP=10.188.49.181 role=sjtu-user VLAN=1003 AP=XH-GCG-1F-10 SSID=SJTU AAA profile=sjtu-dot1x-aaa-profile auth method=802.1x auth server=sjtu-radius-new
1391098381000 <141>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522008> <NOTI> <SJTU-Local3 10.190.3.1>  User Authentication Successful: username=fangcheng MAC=80:cf:41:51:dd:70 IP=fe80::82cf:41ff:fe51:dd70 role=sjtu-user VLAN=1003 AP=XH-GCG-1F-10 SSID=SJTU AAA profile=sjtu-dot1x-aaa-profile auth method=802.1x auth server=sjtu-radius-new
1391098381000 <141>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522008> <NOTI> <SJTU-Local3 10.190.3.1>  User Authentication Successful: username=fangcheng MAC=80:cf:41:51:dd:70 IP=2403:d400:1000:3:153:dd23:96e3:55f0 role=sjtu-user VLAN=1003 AP=XH-GCG-1F-10 SSID=SJTU AAA profile=sjtu-dot1x-aaa-profile auth method=802.1x auth server=sjtu-radius-new
1391098381001 <141>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[2207]: <522008> <NOTI> <SJTU-Local3 10.190.3.1>  User Authentication Successful: username=fangcheng MAC=80:cf:41:51:dd:70 IP=2403:d400:1000:3:82cf:41ff:fe51:dd70 role=sjtu-user VLAN=1003 AP=XH-GCG-1F-10 SSID=SJTU AAA profile=sjtu-dot1x-aaa-profile auth method=802.1x auth server=sjtu-radius-new
1391098381004 <142>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=80:cf:41:51:dd:70,IP=10.188.49.181 User data downloaded to datapath, new Role=sjtu-user/68, bw Contract=0/0, reason=Intra MM move for user, idle-timeout=300
1391098381004 <141>Jan 31 00:12:47 2014 SJTU-Local3 mobileip[1989]: <500010> <NOTI> <SJTU-Local3 10.190.3.1>  Station 80:cf:41:51:dd:70, 10.188.49.181: Mobility trail, on switch 10.190.3.1, VLAN 1003, AP XH-GCG-1F-10, SJTU/6c:f3:7f:37:d4:d0/g
1391098381506 <142>Jan 31 00:12:47 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=80:cf:41:51:dd:70 IP=0.0.0.0 User miss: ingress=0x10aea, VLAN=1003 flags=0x48
1391098383061 <141>Jan 31 00:06:57 2014 SJTU-Local4 stm[1974]: <501102> <NOTI> <SJTU-Local4 10.190.4.1>  Disassoc from sta: 18:14:56:46:bb:c5: AP 10.192.20.196-6c:f3:7f:34:8d:41-DXQL-4-S-1F-01 Reason STA has left and is disassociated
1391098383061 <142>Jan 31 00:06:57 2014 SJTU-Local4 authmgr[2215]: <522036> <INFO> <SJTU-Local4 10.190.4.1>  MAC=18:14:56:46:bb:c5 Station DN: BSSID=6c:f3:7f:34:8d:41 ESSID=SJTU-Web VLAN=1004 AP-name=DXQL-4-S-1F-01
1391098383062 <141>Jan 31 00:06:57 2014 10.192.20.196 stm[681]: <501102> <NOTI> |AP DXQL-4-S-1F-01@10.192.20.196 stm|  Disassoc from sta: 18:14:56:46:bb:c5: AP 10.192.20.196-6c:f3:7f:34:8d:41-DXQL-4-S-1F-01 Reason STA has left and is disassociated
1391098383131 <141>Jan 31 00:06:57 2014 10.192.20.211 stm[681]: <501109> <NOTI> |AP DXQL-4-S-2F-03@10.192.20.211 stm|  Auth request: 18:14:56:46:bb:c5: AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03 auth_alg 0
1391098383131 <141>Jan 31 00:06:57 2014 10.192.20.211 stm[681]: <501093> <NOTI> |AP DXQL-4-S-2F-03@10.192.20.211 stm|  Auth success: 18:14:56:46:bb:c5: AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03
1391098383133 <141>Jan 31 00:06:57 2014 SJTU-Local4 stm[1974]: <501095> <NOTI> <SJTU-Local4 10.190.4.1>  Assoc request @ 00:06:57.848991: 18:14:56:46:bb:c5 (SN 1): AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03
1391098383135 <141>Jan 31 00:06:57 2014 SJTU-Local4 stm[1974]: <501100> <NOTI> <SJTU-Local4 10.190.4.1>  Assoc success @ 00:06:57.850359: 18:14:56:46:bb:c5: AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03
1391098383136 <142>Jan 31 00:06:57 2014 SJTU-Local4 authmgr[2215]: <522035> <INFO> <SJTU-Local4 10.190.4.1>  MAC=18:14:56:46:bb:c5 Station UP: BSSID=6c:f3:7f:37:36:01 ESSID=SJTU-Web VLAN=1004 AP-name=DXQL-4-S-2F-03
1391098383136 <141>Jan 31 00:06:57 2014 10.192.20.211 stm[681]: <501095> <NOTI> |AP DXQL-4-S-2F-03@10.192.20.211 stm|  Assoc request @ 00:06:57.850575: 18:14:56:46:bb:c5 (SN 1): AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03
1391098383137 <141>Jan 31 00:06:57 2014 10.192.20.211 stm[681]: <501100> <NOTI> |AP DXQL-4-S-2F-03@10.192.20.211 stm|  Assoc success @ 00:06:57.851973: 18:14:56:46:bb:c5: AP 10.192.20.211-6c:f3:7f:37:36:01-DXQL-4-S-2F-03
1391098383140 <142>Jan 31 00:06:57 2014 SJTU-Local4 authmgr[1973]: <522050> <INFO> <SJTU-Local4 10.190.4.1>  MAC=18:14:56:46:bb:c5,IP=10.187.0.67 User data downloaded to datapath, new Role=sjtu-user/68, bw Contract=0/0, reason=Intra MM move for user, idle-timeout=300
1391098383140 <141>Jan 31 00:06:57 2014 SJTU-Local4 mobileip[1989]: <500010> <NOTI> <SJTU-Local4 10.190.4.1>  Station 18:14:56:46:bb:c5, 10.187.0.67: Mobility trail, on switch 10.190.4.1, VLAN 1004, AP DXQL-4-S-2F-03, SJTU-Web/6c:f3:7f:37:36:01/g
1391098386445 <141>Jan 31 00:12:52 2014 10.192.32.45 stm[680]: <501109> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Auth request: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT auth_alg 0
1391098386446 <141>Jan 31 00:12:52 2014 10.192.32.45 stm[680]: <501093> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Auth success: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098386551 <141>Jan 31 00:12:52 2014 SJTU-Local3 stm[1974]: <501095> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc request @ 00:12:52.893888: 2c:d0:5a:05:e0:6d (SN 2): AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098386552 <141>Jan 31 00:12:52 2014 10.192.32.45 stm[680]: <501095> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Assoc request @ 00:12:52.889769: 2c:d0:5a:05:e0:6d (SN 2): AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098386552 <141>Jan 31 00:12:52 2014 10.192.32.45 stm[680]: <501100> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Assoc success @ 00:12:52.890912: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098386553 <141>Jan 31 00:12:52 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:12:52.894823: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098386553 <142>Jan 31 00:12:52 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=2c:d0:5a:05:e0:6d Station UP: BSSID=00:24:6c:59:b5:32 ESSID=CMCC VLAN=3130 AP-name=MH-X49-student-14#-OUT
1391098391969 <141>Jan 31 00:02:23 2014 10.192.12.7 stm[681]: <501109> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 auth_alg 0
1391098391969 <141>Jan 31 00:02:23 2014 10.192.12.7 stm[681]: <501093> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03
1391098391970 <141>Jan 31 00:02:23 2014 10.192.12.7 stm[681]: <501105> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 Reason Class 2 frames from non authenticated STA
1391098391970 <141>Jan 31 00:02:23 2014 10.192.12.7 stm[681]: <501109> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 auth_alg 0
1391098391970 <141>Jan 31 00:02:23 2014 10.192.12.7 stm[681]: <501093> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03
1391098392065 <141>Jan 31 00:02:23 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 Reason Class 2 frames from non authenticated STA
1391098392872 <141>Jan 31 00:02:24 2014 10.192.12.16 stm[681]: <501109> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 auth_alg 0
1391098392873 <141>Jan 31 00:02:24 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 Reason Class 2 frames from non authenticated STA
1391098392873 <141>Jan 31 00:02:24 2014 10.192.12.16 stm[681]: <501093> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03
1391098392874 <141>Jan 31 00:02:24 2014 10.192.12.16 stm[681]: <501105> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 Reason Class 2 frames from non authenticated STA
1391098392877 <141>Jan 31 00:02:24 2014 10.192.12.16 stm[681]: <501109> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 auth_alg 0
1391098392878 <141>Jan 31 00:02:24 2014 10.192.12.16 stm[681]: <501093> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03
1391098395948 <141>Jan 31 00:02:27 2014 10.192.12.8 stm[681]: <501109> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 auth_alg 0
1391098395948 <141>Jan 31 00:02:27 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 Reason Class 2 frames from non authenticated STA
1391098395949 <141>Jan 31 00:02:27 2014 10.192.12.8 stm[681]: <501093> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391098395949 <142>Jan 31 00:02:27 2014 SJTU-Local1 authmgr[2210]: <522036> <INFO> <SJTU-Local1 10.190.1.1>  MAC=4c:e6:76:42:ec:0c Station DN: BSSID=d8:c7:c8:27:47:c0 ESSID=SJTU VLAN=1001 AP-name=HX-A-5F-04
1391098395949 <141>Jan 31 00:02:27 2014 10.192.12.8 stm[681]: <501105> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 Reason Class 2 frames from non authenticated STA
1391098400312 <141>Jan 31 00:13:06 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: 20:64:32:60:18:a8: AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT Reason 255
1391098400314 <142>Jan 31 00:13:06 2014 SJTU-Local3 authmgr[2207]: <522036> <INFO> <SJTU-Local3 10.190.3.1>  MAC=20:64:32:60:18:a8 Station DN: BSSID=d8:c7:c8:02:17:f3 ESSID=CMCC-EDU VLAN=3132 AP-name=MH-DSST-16#-OUT
1391098400319 <141>Jan 31 00:13:06 2014 10.192.32.15 stm[683]: <501106> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Deauth to sta: 20:64:32:60:18:a8: Ageout AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT handle_sapcp
1391098400320 <141>Jan 31 00:13:06 2014 10.192.32.15 stm[683]: <501080> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Deauth to sta: 20:64:32:60:18:a8: Ageout AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT Sapcp Ageout (internal ageout) 
1391098400320 <141>Jan 31 00:13:06 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: 20:64:32:60:18:a8: AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT Reason 255
1391098400320 <141>Jan 31 00:13:06 2014 10.192.32.15 stm[683]: <501106> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Deauth to sta: 20:64:32:60:18:a8: Ageout AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT handle_sapcp
1391098400321 <141>Jan 31 00:13:06 2014 10.192.32.15 stm[683]: <501080> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Deauth to sta: 20:64:32:60:18:a8: Ageout AP 10.192.32.15-d8:c7:c8:02:17:f3-MH-DSST-16#-OUT Sapcp Ageout (internal ageout) 
1391098400321 <142>Jan 31 00:13:06 2014 SJTU-Local3 authmgr[2207]: <522005> <INFO> <SJTU-Local3 10.190.3.1>  MAC=20:64:32:60:18:a8 IP=fe80::2264:32ff:fe60:18a8 User entry deleted: reason=idle timeout
1391098400322 <141>Jan 31 00:13:06 2014 SJTU-Local3 stm[1974]: <501044> <NOTI> <SJTU-Local3 10.190.3.1>  Station 20:64:32:60:18:a8: No authentication found trying to de-authenticate to BSSID d8:c7:c8:02:17:f3 on AP MH-DSST-16#-OUT
1391098400322 <142>Jan 31 00:13:06 2014 SJTU-Local3 authmgr[2207]: <522005> <INFO> <SJTU-Local3 10.190.3.1>  MAC=20:64:32:60:18:a8 IP=117.131.30.16 User entry deleted: reason=idle timeout
1391098400322 <142>Jan 31 00:13:06 2014 SJTU-Local3 authmgr[2207]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=20:64:32:60:18:a8,IP=N/A User data downloaded to datapath, new Role=sjtu-cmcc-edu/66, bw Contract=0/0, reason=Station resetting role, idle-timeout=300
1391098400599 <142>Jan 31 00:02:00 2014 SJTU-Local2 authmgr[1966]: <522026> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=fe80::225:86ff:fe20:32f9 User miss: ingress=0x10a09, VLAN=1002 flags=0x40
1391098400602 <142>Jan 31 00:02:00 2014 SJTU-Local2 authmgr[1966]: <522005> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=2403:d400:1000:2:accd:74aa:a1a3:1611 User entry deleted: reason=unknown
1391098400602 <142>Jan 31 00:02:00 2014 SJTU-Local2 authmgr[1966]: <522006> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=fe80::225:86ff:fe20:32f9 User entry added: reason=Sibtye
1391098400603 <142>Jan 31 00:02:00 2014 SJTU-Local2 authmgr[1966]: <522050> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9,IP=fe80::225:86ff:fe20:32f9 User data downloaded to datapath, new Role=sjtu-user/67, bw Contract=0/0, reason=New IP user created, idle-timeout=300
1391098400825 <142>Jan 31 00:13:07 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=c4:6a:b7:99:17:58 IP=0.0.0.0 User miss: ingress=0x1022f, VLAN=3130 flags=0x48
1391098401604 <142>Jan 31 00:02:01 2014 SJTU-Local2 authmgr[1966]: <522026> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=2403:d400:1000:2:c480:c3f:2afa:38af User miss: ingress=0x10a09, VLAN=1002 flags=0x40
1391098401606 <142>Jan 31 00:02:01 2014 SJTU-Local2 authmgr[1966]: <522005> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=2403:d400:1000:2:4c62:c6f2:e9e9:767c User entry deleted: reason=unknown
1391098401606 <142>Jan 31 00:02:01 2014 SJTU-Local2 authmgr[1966]: <522006> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9 IP=2403:d400:1000:2:c480:c3f:2afa:38af User entry added: reason=Sibtye
1391098401607 <142>Jan 31 00:02:01 2014 SJTU-Local2 authmgr[1966]: <522050> <INFO> <SJTU-Local2 10.190.2.1>  MAC=00:25:86:20:32:f9,IP=2403:d400:1000:2:c480:c3f:2afa:38af User data downloaded to datapath, new Role=sjtu-user/67, bw Contract=0/0, reason=New IP user created, idle-timeout=300
1391098405402 <141>Jan 31 00:07:20 2014 10.192.20.196 stm[681]: <501106> <NOTI> |AP DXQL-4-S-1F-01@10.192.20.196 stm|  Deauth to sta: 18:14:56:46:bb:c5: Ageout AP 10.192.20.196-6c:f3:7f:34:8d:41-DXQL-4-S-1F-01 handle_sapcp
1391098405402 <141>Jan 31 00:07:20 2014 SJTU-Local4 stm[1974]: <501114> <NOTI> <SJTU-Local4 10.190.4.1>  Deauth from sta: 18:14:56:46:bb:c5: AP 10.192.20.196-6c:f3:7f:34:8d:41-DXQL-4-S-1F-01 Reason 255
1391098405403 <141>Jan 31 00:07:20 2014 10.192.20.196 stm[681]: <501080> <NOTI> |AP DXQL-4-S-1F-01@10.192.20.196 stm|  Deauth to sta: 18:14:56:46:bb:c5: Ageout AP 10.192.20.196-6c:f3:7f:34:8d:41-DXQL-4-S-1F-01 Sapcp Ageout (internal ageout) 
1391098405799 <141>Jan 31 00:13:12 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: 98:d6:bb:cb:8a:ba: AP 10.192.28.22-6c:f3:7f:36:57:93-FH-NL-3F-04 Reason 255
1391098405799 <141>Jan 31 00:13:12 2014 10.192.28.22 stm[681]: <501106> <NOTI> |AP FH-NL-3F-04@10.192.28.22 stm|  Deauth to sta: 98:d6:bb:cb:8a:ba: Ageout AP 10.192.28.22-6c:f3:7f:36:57:93-FH-NL-3F-04 handle_sapcp
1391098405799 <142>Jan 31 00:13:12 2014 SJTU-Local3 authmgr[2207]: <522036> <INFO> <SJTU-Local3 10.190.3.1>  MAC=98:d6:bb:cb:8a:ba Station DN: BSSID=6c:f3:7f:36:57:93 ESSID=CMCC-EDU VLAN=3132 AP-name=FH-NL-3F-04
1391098405800 <141>Jan 31 00:13:12 2014 10.192.28.22 stm[681]: <501080> <NOTI> |AP FH-NL-3F-04@10.192.28.22 stm|  Deauth to sta: 98:d6:bb:cb:8a:ba: Ageout AP 10.192.28.22-6c:f3:7f:36:57:93-FH-NL-3F-04 Sapcp Ageout (internal ageout) 
1391098405802 <142>Jan 31 00:13:12 2014 SJTU-Local3 authmgr[2207]: <522005> <INFO> <SJTU-Local3 10.190.3.1>  MAC=98:d6:bb:cb:8a:ba IP=fe80::9ad6:bbff:fecb:8aba User entry deleted: reason=idle timeout
1391098405802 <142>Jan 31 00:13:12 2014 SJTU-Local3 authmgr[2207]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=98:d6:bb:cb:8a:ba,IP=N/A User data downloaded to datapath, new Role=sjtu-cmcc-edu/66, bw Contract=0/0, reason=Station resetting role, idle-timeout=300
1391098407027 <141>Jan 31 00:13:13 2014 10.192.32.45 stm[680]: <501109> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Auth request: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT auth_alg 0
1391098407027 <141>Jan 31 00:13:13 2014 10.192.32.45 stm[680]: <501093> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Auth success: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098407133 <141>Jan 31 00:13:13 2014 SJTU-Local3 stm[1974]: <501095> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc request @ 00:13:13.474883: 2c:d0:5a:05:e0:6d (SN 2): AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098407133 <141>Jan 31 00:13:13 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:13:13.475955: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098407133 <141>Jan 31 00:13:13 2014 10.192.32.45 stm[680]: <501095> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Assoc request @ 00:13:13.470560: 2c:d0:5a:05:e0:6d (SN 2): AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098407134 <142>Jan 31 00:13:13 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=2c:d0:5a:05:e0:6d Station UP: BSSID=00:24:6c:59:b5:32 ESSID=CMCC VLAN=3130 AP-name=MH-X49-student-14#-OUT
1391098407134 <141>Jan 31 00:13:13 2014 10.192.32.45 stm[680]: <501100> <NOTI> |AP MH-X49-student-14#-OUT@10.192.32.45 stm|  Assoc success @ 00:13:13.471672: 2c:d0:5a:05:e0:6d: AP 10.192.32.45-00:24:6c:59:b5:32-MH-X49-student-14#-OUT
1391098407865 <141>Jan 31 00:13:14 2014 10.192.32.93 stm[683]: <501109> <NOTI> |AP MH-LXZL-2#-OUT@10.192.32.93 stm|  Auth request: 00:22:fb:8c:d2:b8: AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT auth_alg 0
1391098407865 <141>Jan 31 00:13:14 2014 10.192.32.93 stm[683]: <501093> <NOTI> |AP MH-LXZL-2#-OUT@10.192.32.93 stm|  Auth success: 00:22:fb:8c:d2:b8: AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT
1391098407875 <141>Jan 31 00:13:14 2014 SJTU-Local3 stm[1974]: <501095> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc request @ 00:13:14.217736: 00:22:fb:8c:d2:b8 (SN 1596): AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT
1391098407876 <141>Jan 31 00:13:14 2014 10.192.32.93 stm[683]: <501095> <NOTI> |AP MH-LXZL-2#-OUT@10.192.32.93 stm|  Assoc request @ 00:13:14.214788: 00:22:fb:8c:d2:b8 (SN 1596): AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT
1391098407876 <141>Jan 31 00:13:14 2014 10.192.32.93 stm[683]: <501100> <NOTI> |AP MH-LXZL-2#-OUT@10.192.32.93 stm|  Assoc success @ 00:13:14.216103: 00:22:fb:8c:d2:b8: AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT
1391098407877 <141>Jan 31 00:13:14 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:13:14.218790: 00:22:fb:8c:d2:b8: AP 10.192.32.93-d8:c7:c8:02:2e:80-MH-LXZL-2#-OUT
1391098407877 <142>Jan 31 00:13:14 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=00:22:fb:8c:d2:b8 Station UP: BSSID=d8:c7:c8:02:2e:80 ESSID=SJTU VLAN=1003 AP-name=MH-LXZL-2#-OUT
1391098407879 <142>Jan 31 00:13:14 2014 SJTU-Local3 authmgr[2207]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=00:22:fb:8c:d2:b8,IP=N/A User data downloaded to datapath, new Role=sjtu-user/68, bw Contract=0/0, reason=layer 2 event driven download, idle-timeout=300
1391098408135 <142>Jan 31 00:13:14 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=00:22:fb:8c:d2:b8,IP=N/A User data downloaded to datapath, new Role=(null)/0, bw Contract=0/0, reason=Intra MM move for user, idle-timeout=300
1391098408135 <141>Jan 31 00:13:14 2014 SJTU-Local3 mobileip[1989]: <500010> <NOTI> <SJTU-Local3 10.190.3.1>  Station 00:22:fb:8c:d2:b8, : Mobility trail, on switch 10.190.3.1, VLAN 1003, AP MH-LXZL-2#-OUT, SJTU/d8:c7:c8:02:2e:80/g
1391098411342 <141>Jan 31 00:02:42 2014 10.192.31.38 stm[985]: <501109> <NOTI> |AP BYGTSG-1F-03@10.192.31.38 stm|  Auth request: d4:22:3f:3c:e9:b2: AP 10.192.31.38-6c:f3:7f:5a:e6:01-BYGTSG-1F-03 auth_alg 0
